,phi_h,Ti,Ta,phi_s
4 days 02:20:30,42.4639249639255,283.79576353213474,267.39270833333336,0.0
4 days 02:21:00,42.4639249639255,283.791432366687,267.39270833333336,0.0
4 days 02:21:30,42.4639249639255,283.7871047877581,267.39270833333336,0.0
4 days 02:22:00,42.4639249639255,283.7827807548619,267.39270833333336,0.0
4 days 02:22:30,42.4639249639255,283.7784602290302,267.39270833333336,0.0
4 days 02:23:00,42.4639249639255,283.774143172815,267.39270833333336,0.0
4 days 02:23:30,42.4639249639255,283.7698295502887,267.39270833333336,0.0
4 days 02:24:00,42.4639249639255,283.7655193270433,267.39270833333336,0.0
4 days 02:24:30,42.4639249639255,283.76121247018824,267.39270833333336,0.0
4 days 02:25:00,42.4639249639255,283.75690784084645,267.3963541666667,0.0
4 days 02:25:30,42.4639249639255,283.7526076321844,267.3963541666667,0.0
4 days 02:26:00,42.4639249639255,283.7483106999623,267.3963541666667,0.0
4 days 02:26:30,42.4639249639255,283.74401701732745,267.3963541666667,0.0
4 days 02:27:00,42.4639249639255,283.739726558914,267.3963541666667,0.0
4 days 02:27:30,42.4639249639255,283.7354393008339,267.3963541666667,0.0
4 days 02:28:00,42.4639249639255,283.73115522066706,267.3963541666667,0.0
4 days 02:28:30,42.4639249639255,283.7268742974508,267.3963541666667,0.0
4 days 02:29:00,42.4639249639255,283.72259651166803,267.3963541666667,0.0
4 days 02:29:30,42.4639249639255,283.7183218452354,267.3963541666667,0.0
4 days 02:30:00,42.4639249639255,283.7140492494771,267.4,0.0
4 days 02:30:30,42.4639249639255,283.7097807782288,267.4,0.0
4 days 02:31:00,42.4639249639255,283.7055153803575,267.4,0.0
4 days 02:31:30,42.4639249639255,283.7012530433895,267.4,0.0
4 days 02:32:00,42.4639249639255,283.6969937562141,267.4,0.0
4 days 02:32:30,42.4639249639255,283.69273750906854,267.4,0.0
4 days 02:33:00,42.4639249639255,283.6884842935218,267.4,0.0
4 days 02:33:30,42.4639249639255,283.6842341024591,267.4,0.0
4 days 02:34:00,42.4639249639255,283.6799869300648,267.4,0.0
4 days 02:34:30,42.4639249639255,283.6757427718065,267.4,0.0
4 days 02:35:00,42.4639249639255,283.67150062125523,267.4036458333333,0.0
4 days 02:35:30,42.4639249639255,283.66726248525,267.4036458333333,0.0
4 days 02:36:00,42.4639249639255,283.6630273572606,267.4036458333333,0.0
4 days 02:36:30,42.4639249639255,283.65879523771844,267.4036458333333,0.0
4 days 02:37:00,42.4639249639255,283.65456612825164,267.4036458333333,0.0
4 days 02:37:30,42.4639249639255,283.65034003166784,267.4036458333333,0.0
4 days 02:38:00,42.4639249639255,283.64611695193673,267.4036458333333,0.0
4 days 02:38:30,42.4639249639255,283.64189689417276,267.4036458333333,0.0
4 days 02:39:00,42.4639249639255,283.6376798646174,267.4036458333333,0.0
4 days 02:39:30,42.4639249639255,283.63346587062193,267.4036458333333,0.0
4 days 02:40:00,42.4639249639255,283.6292539049569,267.40729166666665,0.0
4 days 02:40:30,42.4639249639255,283.625046009031,267.40729166666665,0.0
4 days 02:41:00,42.4639249639255,283.6208401566911,267.40729166666665,0.0
4 days 02:41:30,42.4639249639255,283.6166370361216,267.40729166666665,0.0
4 days 02:42:00,42.4639249639255,283.61243688510666,267.40729166666665,0.0
4 days 02:42:30,42.4639249639255,283.6082397919684,267.40729166666665,0.0
4 days 02:43:00,42.4639249639255,283.60404579587896,267.40729166666665,0.0
4 days 02:43:30,42.4639249639255,283.59985492028784,267.40729166666665,0.0
4 days 02:44:00,42.4639249639255,283.5956671840538,267.40729166666665,0.0
4 days 02:44:30,42.4639249639255,283.59148260514434,267.40729166666665,0.0
4 days 02:45:00,42.4639249639255,283.5873012018456,267.415625,0.0
4 days 02:45:30,42.4639249639255,283.5831245912266,267.415625,0.0
4 days 02:46:00,42.4639249639255,283.57895120669514,267.415625,0.0
4 days 02:46:30,42.4639249639255,283.5747810693104,267.415625,0.0
4 days 02:47:00,42.4639249639255,283.5706142010047,267.415625,0.0
4 days 02:47:30,42.4639249639255,283.5664506245695,267.415625,0.0
4 days 02:48:00,42.4639249639255,283.5622903636416,267.415625,0.0
4 days 02:48:30,42.4639249639255,283.5581334426893,267.415625,0.0
4 days 02:49:00,42.4639249639255,283.55397988699946,267.415625,0.0
4 days 02:49:30,42.4639249639255,283.5498297226643,267.415625,0.0
4 days 02:50:00,42.4639249639255,283.54568183410703,267.4239583333333,0.0
4 days 02:50:30,42.4639249639255,283.5415385320618,267.4239583333333,0.0
4 days 02:51:00,42.4639249639255,283.5373975455875,267.4239583333333,0.0
4 days 02:51:30,42.4639249639255,283.5332596649242,267.4239583333333,0.0
4 days 02:52:00,42.4639249639255,283.529125173476,267.4239583333333,0.0
4 days 02:52:30,42.4639249639255,283.5249941863263,267.4239583333333,0.0
4 days 02:53:00,42.4639249639255,283.52086676298046,267.4239583333333,0.0
4 days 02:53:30,42.4639249639255,283.51674294490743,267.4239583333333,0.0
4 days 02:54:00,42.4639249639255,283.512622768036,267.4239583333333,0.0
4 days 02:54:30,42.4639249639255,283.50850626691016,267.4239583333333,0.0
4 days 02:55:00,42.4639249639255,283.50439347604373,267.4369791666667,0.0
4 days 02:55:30,42.4639249639255,283.50028630637917,267.4369791666667,0.0
4 days 02:56:00,42.4639249639255,283.4961829391029,267.4369791666667,0.0
4 days 02:56:30,42.4639249639255,283.49208341022234,267.4369791666667,0.0
4 days 02:57:00,42.4639249639255,283.4879877564113,267.4369791666667,0.0
4 days 02:57:30,42.4639249639255,283.48389601500276,267.4369791666667,0.0
4 days 02:58:00,42.4639249639255,283.47980822398205,267.4369791666667,0.0
4 days 02:58:30,42.4639249639255,283.4757244219804,267.4369791666667,0.0
4 days 02:59:00,42.4639249639255,283.4716446482689,267.4369791666667,0.0
4 days 02:59:30,42.4639249639255,283.46756894275285,267.4369791666667,0.0
4 days 03:00:00,42.4639249639255,283.46349597214123,267.45,0.0
4 days 03:00:30,42.4639249639255,283.459428512659,267.45,0.0
4 days 03:01:00,42.4639249639255,283.45536521573274,267.45,0.0
4 days 03:01:30,42.4639249639255,283.45130610394443,267.45,0.0
4 days 03:02:00,42.4639249639255,283.4472512003531,267.45,0.0
4 days 03:02:30,42.4639249639255,283.4432005284014,267.45,0.0
4 days 03:03:00,42.4639249639255,283.4391541118292,267.45,0.0
4 days 03:03:30,42.4639249639255,283.4351119745929,267.45,0.0
4 days 03:04:00,42.4639249639255,283.43107414079105,267.45,0.0
4 days 03:04:30,42.4639249639255,283.4270406345948,267.45,0.0
4 days 03:05:00,42.4639249639255,283.4230100241619,267.4734375,0.0
4 days 03:05:30,42.4639249639255,283.4189852414797,267.4734375,0.0
4 days 03:06:00,42.4639249639255,283.41496485930884,267.4734375,0.0
4 days 03:06:30,42.4639249639255,283.4109489014856,267.4734375,0.0
4 days 03:07:00,42.4639249639255,283.40693739164414,267.4734375,0.0
4 days 03:07:30,42.4639249639255,283.4029303531729,267.4734375,0.0
4 days 03:08:00,42.4639249639255,283.3989278091744,267.4734375,0.0
4 days 03:08:30,42.4639249639255,283.39492978242754,267.4734375,0.0
4 days 03:09:00,42.4639249639255,283.39093629535336,267.4734375,0.0
4 days 03:09:30,42.4639249639255,283.38694736998286,267.4734375,0.0
4 days 03:10:00,42.4639249639255,283.3829614947582,267.496875,0.0
4 days 03:10:30,42.4639249639255,283.3789817532934,267.496875,0.0
4 days 03:11:00,42.4639249639255,283.37500509349525,267.496875,0.0
4 days 03:11:30,42.4639249639255,283.3710325548327,267.496875,0.0
4 days 03:12:00,42.4639249639255,283.36706449719105,267.496875,0.0
4 days 03:12:30,42.4639249639255,283.3631010538228,267.496875,0.0
4 days 03:13:00,42.4639249639255,283.35914228213784,267.496875,0.0
4 days 03:13:30,42.4639249639255,283.3551882138912,267.496875,0.0
4 days 03:14:00,42.4639249639255,283.3512388718797,267.496875,0.0
4 days 03:14:30,42.4639249639255,283.34729427549104,267.496875,0.0
4 days 03:15:00,42.4639249639255,283.3433544425317,267.521875,0.0
4 days 03:15:30,42.4639249639255,283.3394217838276,267.521875,0.0
4 days 03:16:00,42.4639249639255,283.3354939332282,267.521875,0.0
4 days 03:16:30,42.4639249639255,283.33157090468296,267.521875,0.0
4 days 03:17:00,42.4639249639255,283.3276527114999,267.521875,0.0
4 days 03:17:30,42.4639249639255,283.32373936633513,267.521875,0.0
4 days 03:18:00,42.4639249639255,283.3198308811837,267.521875,0.0
4 days 03:18:30,42.4639249639255,283.3159272673709,267.521875,0.0
4 days 03:19:00,42.4639249639255,283.3120285355441,267.521875,0.0
4 days 03:19:30,42.4639249639255,283.30813469566465,267.521875,0.0
4 days 03:20:00,42.4639249639255,283.3042441195499,267.546875,0.0
4 days 03:20:30,42.4639249639255,283.3003600895409,267.546875,0.0
4 days 03:21:00,42.4639249639255,283.2964809776748,267.546875,0.0
4 days 03:21:30,42.4639249639255,283.2926067910736,267.546875,0.0
4 days 03:22:00,42.4639249639255,283.28873753614215,267.546875,0.0
4 days 03:22:30,42.4639249639255,283.2848732185617,267.546875,0.0
4 days 03:23:00,42.4639249639255,283.28101384328437,267.546875,0.0
4 days 03:23:30,42.4639249639255,283.27715941452766,267.546875,0.0
4 days 03:24:00,42.4639249639255,283.2733099357687,267.546875,0.0
4 days 03:24:30,42.4639249639255,283.269465409739,267.546875,0.0
4 days 03:25:00,42.4639249639255,283.26562418428244,267.5734375,0.0
4 days 03:25:30,42.4639249639255,283.2617895694677,267.5734375,0.0
4 days 03:26:00,42.4639249639255,283.25795991146333,267.5734375,0.0
4 days 03:26:30,42.4639249639255,283.25413520994016,267.5734375,0.0
4 days 03:27:00,42.4639249639255,283.2503154637966,267.5734375,0.0
4 days 03:27:30,42.4639249639255,283.2465006711531,267.5734375,0.0
4 days 03:28:00,42.4639249639255,283.24269082934643,267.5734375,0.0
4 days 03:28:30,42.4639249639255,283.23888593492313,267.5734375,0.0
4 days 03:29:00,42.4639249639255,283.23508598363395,267.5734375,0.0
4 days 03:29:30,42.4639249639255,283.23129097042687,267.5734375,0.0
4 days 03:30:00,42.4639249639255,283.2274992441144,267.6,0.0
4 days 03:30:30,42.4639249639255,283.2237140911036,267.6,0.0
4 days 03:31:00,42.4639249639255,283.21993221933207,267.6,0.0
4 days 03:31:30,42.4639249639255,283.21615471721555,267.6,0.0
4 days 03:32:00,42.4639249639255,283.2123819420631,267.6,0.0
4 days 03:32:30,42.4639249639255,283.20861400681025,267.6,0.0
4 days 03:33:00,42.4639249639255,283.2048509423174,267.6,0.0
4 days 03:33:30,42.4639249639255,283.2010927514802,267.6,0.0
4 days 03:34:00,42.4639249639255,283.1973394272665,267.6,0.0
4 days 03:34:30,42.4639249639255,283.1935909587263,267.6,0.0
4 days 03:35:00,42.4639249639255,283.1898473329992,267.6265625,0.0
4 days 03:35:30,42.4639249639255,283.18611094271466,267.6265625,0.0
4 days 03:36:00,42.4639249639255,283.18237935108846,267.6265625,0.0
4 days 03:36:30,42.4639249639255,283.1786525408815,267.6265625,0.0
4 days 03:37:00,42.4639249639255,283.17493049393914,267.6265625,0.0
4 days 03:37:30,42.4639249639255,283.1712131911816,267.6265625,0.0
4 days 03:38:00,42.4639249639255,283.16750061259347,267.6265625,0.0
4 days 03:38:30,42.4639249639255,283.1637927372136,267.6265625,0.0
4 days 03:39:00,42.4639249639255,283.16008954312474,267.6265625,0.0
4 days 03:39:30,42.4639249639255,283.15639100744335,267.6265625,0.0
4 days 03:40:00,42.4639249639255,283.1526955635024,267.653125,0.0
4 days 03:40:30,42.4639249639255,283.1490062788891,267.653125,0.0
4 days 03:41:00,42.4639249639255,283.145321578161,267.653125,0.0
4 days 03:41:30,42.4639249639255,283.14164143446123,267.653125,0.0
4 days 03:42:00,42.4639249639255,283.1379658199154,267.653125,0.0
4 days 03:42:30,42.4639249639255,283.1342947056214,267.653125,0.0
4 days 03:43:00,42.4639249639255,283.13062806164015,267.653125,0.0
4 days 03:43:30,42.4639249639255,283.12696585698546,267.653125,0.0
4 days 03:44:00,42.4639249639255,283.12330805961517,267.653125,0.0
4 days 03:44:30,42.4639249639255,283.11965463642207,267.653125,0.0
4 days 03:45:00,42.4639249639255,283.11600411063574,267.678125,0.0
4 days 03:45:30,42.4639249639255,283.1123593415757,267.678125,0.0
4 days 03:46:00,42.4639249639255,283.10871884073975,267.678125,0.0
4 days 03:46:30,42.4639249639255,283.1050825706845,267.678125,0.0
4 days 03:47:00,42.4639249639255,283.1014504928635,267.678125,0.0
4 days 03:47:30,42.4639249639255,283.09782256762117,267.678125,0.0
4 days 03:48:00,42.4639249639255,283.0941987541879,267.678125,0.0
4 days 03:48:30,42.4639249639255,283.09057901067547,267.678125,0.0
4 days 03:49:00,42.4639249639255,283.0869632940736,267.678125,0.0
4 days 03:49:30,42.4639249639255,283.0833515602473,267.678125,0.0
4 days 03:50:00,42.4639249639255,283.0797424577793,267.703125,0.0
4 days 03:50:30,42.4639249639255,283.0761385647943,267.703125,0.0
4 days 03:51:00,42.4639249639255,283.07253851504316,267.703125,0.0
4 days 03:51:30,42.4639249639255,283.06894225990237,267.703125,0.0
4 days 03:52:00,42.4639249639255,283.0653497496257,267.703125,0.0
4 days 03:52:30,42.4639249639255,283.06176093334847,267.703125,0.0
4 days 03:53:00,42.4639249639255,283.05817575909316,267.703125,0.0
4 days 03:53:30,42.4639249639255,283.0545941737763,267.703125,0.0
4 days 03:54:00,42.4639249639255,283.0510161232168,267.703125,0.0
4 days 03:54:30,42.4639249639255,283.04744155214627,267.703125,0.0
4 days 03:55:00,42.4639249639255,283.0438692718704,267.7265625,0.0
4 days 03:55:30,42.4639249639255,283.04030150465707,267.7265625,0.0
4 days 03:56:00,42.4639249639255,283.0367370441097,267.7265625,0.0
4 days 03:56:30,42.4639249639255,283.03317583076995,267.7265625,0.0
4 days 03:57:00,42.4639249639255,283.0296178041655,267.7265625,0.0
4 days 03:57:30,42.4639249639255,283.02606290283074,267.7265625,0.0
4 days 03:58:00,42.4639249639255,283.0225110643284,267.7265625,0.0
4 days 03:58:30,42.4639249639255,283.01896222527415,267.7265625,0.0
4 days 03:59:00,42.4639249639255,283.0154163213625,267.7265625,0.0
4 days 03:59:30,42.4639249639255,283.01187328739474,267.7265625,0.0
4 days 04:00:00,42.4639249639255,283.0083321335023,267.75,0.0
4 days 04:00:30,42.4639249639255,283.00479465847604,267.75,0.0
4 days 04:01:00,42.4639249639255,283.00125985519304,267.75,0.0
4 days 04:01:30,42.4639249639255,282.9977276595797,267.75,0.0
4 days 04:02:00,42.4639249639255,282.9941980086502,267.75,0.0
4 days 04:02:30,42.4639249639255,282.99067084053576,267.75,0.0
4 days 04:03:00,42.4639249639255,282.987146094513,267.75,0.0
4 days 04:03:30,42.4639249639255,282.9836237110303,267.75,0.0
4 days 04:04:00,42.4639249639255,282.98010363173273,267.75,0.0
4 days 04:04:30,42.4639249639255,282.9765857994854,267.75,0.0
4 days 04:05:00,42.4639249639255,282.9730694373132,267.76822916666663,0.0
4 days 04:05:30,42.4639249639255,282.9695559471968,267.76822916666663,0.0
4 days 04:06:00,42.4639249639255,282.96604453946065,267.76822916666663,0.0
4 days 04:06:30,42.4639249639255,282.96253516209026,267.76822916666663,0.0
4 days 04:07:00,42.4639249639255,282.9590277643839,267.76822916666663,0.0
4 days 04:07:30,42.4639249639255,282.95552229696654,267.76822916666663,0.0
4 days 04:08:00,42.4639249639255,282.9520187118032,267.76822916666663,0.0
4 days 04:08:30,42.4639249639255,282.9485169622101,267.76822916666663,0.0
4 days 04:09:00,42.4639249639255,282.9450170028646,267.76822916666663,0.0
4 days 04:09:30,42.4639249639255,282.94151878981415,267.76822916666663,0.0
4 days 04:10:00,42.4639249639255,282.9380217196832,267.7864583333333,0.0
4 days 04:10:30,42.4639249639255,282.9345268836469,267.7864583333333,0.0
4 days 04:11:00,42.4639249639255,282.93103366965124,267.7864583333333,0.0
4 days 04:11:30,42.4639249639255,282.927542039312,267.7864583333333,0.0
4 days 04:12:00,42.4639249639255,282.92405195563543,267.7864583333333,0.0
4 days 04:12:30,42.4639249639255,282.92056338301876,267.7864583333333,0.0
4 days 04:13:00,42.4639249639255,282.91707628724936,267.7864583333333,0.0
4 days 04:13:30,42.4639249639255,282.91359063550277,267.7864583333333,0.0
4 days 04:14:00,42.4639249639255,282.91010639633964,267.7864583333333,0.0
4 days 04:14:30,42.4639249639255,282.90662353970146,267.7864583333333,0.0
4 days 04:15:00,42.4639249639255,282.90314159032357,267.803125,0.0
4 days 04:15:30,42.4639249639255,282.89966142100053,267.803125,0.0
4 days 04:16:00,42.4639249639255,282.8961821234397,267.803125,0.0
4 days 04:16:30,42.4639249639255,282.89270397216177,267.803125,0.0
4 days 04:17:00,42.4639249639255,282.8892270429213,267.803125,0.0
4 days 04:17:30,42.4639249639255,282.88575134572847,267.803125,0.0
4 days 04:18:00,42.4639249639255,282.8822768694599,267.803125,0.0
4 days 04:18:30,42.4639249639255,282.87880359681407,267.803125,0.0
4 days 04:19:00,42.4639249639255,282.8753315093192,267.803125,0.0
4 days 04:19:30,42.4639249639255,282.87186058900323,267.803125,0.0
4 days 04:20:00,42.4639249639255,282.8683908189547,267.8197916666667,0.0
4 days 04:20:30,42.4639249639255,282.86492274448324,267.8197916666667,0.0
4 days 04:21:00,42.4639249639255,282.8614557786962,267.8197916666667,0.0
4 days 04:21:30,42.4639249639255,282.8579899101247,267.8197916666667,0.0
4 days 04:22:00,42.4639249639255,282.85452512849645,267.8197916666667,0.0
4 days 04:22:30,42.4639249639255,282.8510614247197,267.8197916666667,0.0
4 days 04:23:00,42.4639249639255,282.847598790866,267.8197916666667,0.0
4 days 04:23:30,42.4639249639255,282.84413722015296,267.8197916666667,0.0
4 days 04:24:00,42.4639249639255,282.8406767069264,267.8197916666667,0.0
4 days 04:24:30,42.4639249639255,282.83721724664235,267.8197916666667,0.0
4 days 04:25:00,42.4639249639255,282.8337584862137,267.83489583333335,0.0
4 days 04:25:30,42.4639249639255,282.8303011227238,267.83489583333335,0.0
4 days 04:26:00,42.4639249639255,282.82684445679394,267.83489583333335,0.0
4 days 04:26:30,42.4639249639255,282.8233887198041,267.83489583333335,0.0
4 days 04:27:00,42.4639249639255,282.81993398896384,267.83489583333335,0.0
4 days 04:27:30,42.4639249639255,282.81648029074796,267.83489583333335,0.0
4 days 04:28:00,42.4639249639255,282.8130276353864,267.83489583333335,0.0
4 days 04:28:30,42.4639249639255,282.80957602835593,267.83489583333335,0.0
4 days 04:29:00,42.4639249639255,282.8061254741996,267.83489583333335,0.0
4 days 04:29:30,42.4639249639255,282.80267597778635,267.83489583333335,0.0
4 days 04:30:00,42.4639249639255,282.7992275447135,267.85,0.0
4 days 04:30:30,42.4639249639255,282.79578071888477,267.85,0.0
4 days 04:31:00,42.4639249639255,282.79233497777824,267.85,0.0
4 days 04:31:30,42.4639249639255,282.7888903304508,267.85,0.0
4 days 04:32:00,42.4639249639255,282.7854467867712,267.85,0.0
4 days 04:32:30,42.4639249639255,282.78200435740047,267.85,0.0
4 days 04:33:00,42.4639249639255,282.7785630537723,267.85,0.0
4 days 04:33:30,42.4639249639255,282.7751228880736,267.85,0.0
4 days 04:34:00,42.4639249639255,282.7716838732254,267.85,0.0
4 days 04:34:30,42.4639249639255,282.76824602286365,267.85,0.0
4 days 04:35:00,42.4639249639255,282.764808955419,267.8651041666667,0.0
4 days 04:35:30,42.4639249639255,282.7613734735548,267.8651041666667,0.0
4 days 04:36:00,42.4639249639255,282.7579392012343,267.8651041666667,0.0
4 days 04:36:30,42.4639249639255,282.7545061547659,267.8651041666667,0.0
4 days 04:37:00,42.4639249639255,282.7510743510804,267.8651041666667,0.0
4 days 04:37:30,42.4639249639255,282.7476438077135,267.8651041666667,0.0
4 days 04:38:00,42.4639249639255,282.7442145427882,267.8651041666667,0.0
4 days 04:38:30,42.4639249639255,282.7407865749977,267.8651041666667,0.0
4 days 04:39:00,42.4639249639255,282.73735992358826,267.8651041666667,0.0
4 days 04:39:30,42.4639249639255,282.733934608343,267.8651041666667,0.0
4 days 04:40:00,42.4639249639255,282.73051019342984,267.8802083333333,0.0
4 days 04:40:30,42.4639249639255,282.7270876065341,267.8802083333333,0.0
4 days 04:41:00,42.4639249639255,282.72366641836174,267.8802083333333,0.0
4 days 04:41:30,42.4639249639255,282.7202466506772,267.8802083333333,0.0
4 days 04:42:00,42.4639249639255,282.7168283257035,267.8802083333333,0.0
4 days 04:42:30,42.4639249639255,282.7134114661078,267.8802083333333,0.0
4 days 04:43:00,42.4639249639255,282.7099960949871,267.8802083333333,0.0
4 days 04:43:30,42.4639249639255,282.7065822358545,267.8802083333333,0.0
4 days 04:44:00,42.4639249639255,282.7031699126253,267.8802083333333,0.0
4 days 04:44:30,42.4639249639255,282.69975914960423,267.8802083333333,0.0
4 days 04:45:00,42.4639249639255,282.69634943848956,267.896875,0.0
4 days 04:45:30,42.4639249639255,282.69294186415624,267.896875,0.0
4 days 04:46:00,42.4639249639255,282.68953592539356,267.896875,0.0
4 days 04:46:30,42.4639249639255,282.68613164792987,267.896875,0.0
4 days 04:47:00,42.4639249639255,282.6827290578232,267.896875,0.0
4 days 04:47:30,42.4639249639255,282.6793281814505,267.896875,0.0
4 days 04:48:00,42.4639249639255,282.6759290454971,267.896875,0.0
4 days 04:48:30,42.4639249639255,282.67253167694696,267.896875,0.0
4 days 04:49:00,42.4639249639255,282.6691361030726,267.896875,0.0
4 days 04:49:30,42.4639249639255,282.6657423514262,267.896875,0.0
4 days 04:50:00,42.4639249639255,282.66234982799483,267.9135416666667,0.0
4 days 04:50:30,42.4639249639255,282.6589597980424,267.9135416666667,0.0
4 days 04:51:00,42.4639249639255,282.65557167487646,267.9135416666667,0.0
4 days 04:51:30,42.4639249639255,282.65218548706946,267.9135416666667,0.0
4 days 04:52:00,42.4639249639255,282.64880126343394,267.9135416666667,0.0
4 days 04:52:30,42.4639249639255,282.64541903301574,267.9135416666667,0.0
4 days 04:53:00,42.4639249639255,282.64203882508747,267.9135416666667,0.0
4 days 04:53:30,42.4639249639255,282.6386606691427,267.9135416666667,0.0
4 days 04:54:00,42.4639249639255,282.63528459489027,267.9135416666667,0.0
4 days 04:54:30,42.4639249639255,282.631910632249,267.9135416666667,0.0
4 days 04:55:00,42.4639249639255,282.62853809197446,267.9317708333333,0.0
4 days 04:55:30,42.4639249639255,282.6251684365425,267.9317708333333,0.0
4 days 04:56:00,42.4639249639255,282.6218009840684,267.9317708333333,0.0
4 days 04:56:30,42.4639249639255,282.61843576525155,267.9317708333333,0.0
4 days 04:57:00,42.4639249639255,282.6150728109827,267.9317708333333,0.0
4 days 04:57:30,42.4639249639255,282.61171215234145,267.9317708333333,0.0
4 days 04:58:00,42.4639249639255,282.6083538205939,267.9317708333333,0.0
4 days 04:58:30,42.4639249639255,282.604997847191,267.9317708333333,0.0
4 days 04:59:00,42.4639249639255,282.6016442637671,267.9317708333333,0.0
4 days 04:59:30,42.4639249639255,282.5982931021393,267.9317708333333,0.0
4 days 05:00:00,42.4639249639255,282.5949435706876,267.95,0.0
4 days 05:00:30,42.4639249639255,282.5915973533904,267.95,0.0
4 days 05:01:00,42.4639249639255,282.5882536870289,267.95,0.0
4 days 05:01:30,42.4639249639255,282.58491262329267,267.95,0.0
4 days 05:02:00,42.4639249639255,282.58157421217294,267.95,0.0
4 days 05:02:30,42.4639249639255,282.5782385019936,267.95,0.0
4 days 05:03:00,42.4639249639255,282.57490553944166,267.95,0.0
4 days 05:03:30,42.4639249639255,282.57157536959653,267.95,0.0
4 days 05:04:00,42.4639249639255,282.5682480359588,267.95,0.0
4 days 05:04:30,42.4639249639255,282.5649235804782,267.95,0.0
4 days 05:05:00,42.4639249639255,282.56160106687696,267.97942708333335,0.0
4 days 05:05:30,42.4639249639255,282.5582824841212,267.97942708333335,0.0
4 days 05:06:00,42.4639249639255,282.5549668966739,267.97942708333335,0.0
4 days 05:06:30,42.4639249639255,282.55165434053146,267.97942708333335,0.0
4 days 05:07:00,42.4639249639255,282.548344850271,267.97942708333335,0.0
4 days 05:07:30,42.4639249639255,282.5450384590748,267.97942708333335,0.0
4 days 05:08:00,42.4639249639255,282.5417351987545,267.97942708333335,0.0
4 days 05:08:30,42.4639249639255,282.53843509977474,267.97942708333335,0.0
4 days 05:09:00,42.4639249639255,282.53513819127664,267.97942708333335,0.0
4 days 05:09:30,42.4639249639255,282.5318445011005,267.97942708333335,0.0
4 days 05:10:00,42.4639249639255,282.5285529718479,268.00885416666665,0.0
4 days 05:10:30,3000.0,282.5909681167224,268.00885416666665,0.0
4 days 05:11:00,3000.0,282.6526836032125,268.00885416666665,0.0
4 days 05:11:30,3000.0,282.7137035137703,268.00885416666665,0.0
4 days 05:12:00,3000.0,282.7740141896563,268.00885416666665,0.0
4 days 05:12:30,3000.0,282.8336311754045,268.00885416666665,0.0
4 days 05:13:00,3000.0,282.8925821205708,268.00885416666665,0.0
4 days 05:13:30,3000.0,282.9509036369824,268.00885416666665,0.0
4 days 05:14:00,3000.0,283.00864550955976,268.00885416666665,0.0
4 days 05:14:30,3000.0,283.06585956047263,268.00885416666665,0.0
4 days 05:15:00,3000.0,283.12255716771705,268.04322916666666,0.0
4 days 05:15:30,3000.0,283.17863610294773,268.04322916666666,0.0
4 days 05:16:00,3000.0,283.2342885854184,268.04322916666666,0.0
4 days 05:16:30,3000.0,283.28950367331316,268.04322916666666,0.0
4 days 05:17:00,3000.0,283.3442262897898,268.04322916666666,0.0
4 days 05:17:30,3000.0,283.3984276118017,268.04322916666666,0.0
4 days 05:18:00,3000.0,283.4520906487036,268.04322916666666,0.0
4 days 05:18:30,3000.0,283.50520438137835,268.04322916666666,0.0
4 days 05:19:00,3000.0,283.55776126069384,268.04322916666666,0.0
4 days 05:19:30,3000.0,283.609756043756,268.04322916666666,0.0
4 days 05:20:00,3000.0,283.66118527725234,268.0776041666667,0.0
4 days 05:20:30,3000.0,283.7119182421406,268.0776041666667,0.0
4 days 05:21:00,3000.0,283.7621346626934,268.0776041666667,0.0
4 days 05:21:30,3000.0,283.81183510588306,268.0776041666667,0.0
4 days 05:22:00,3000.0,283.86098487767595,268.0776041666667,0.0
4 days 05:22:30,3000.0,283.9095734381539,268.0776041666667,0.0
4 days 05:23:00,3000.0,283.95759873287614,268.0776041666667,0.0
4 days 05:23:30,3000.0,284.0050618883648,268.0776041666667,0.0
4 days 05:24:00,3000.0,284.0519653940279,268.0776041666667,0.0
4 days 05:24:30,3000.0,284.098312458699,268.0776041666667,0.0
4 days 05:25:00,3000.0,284.1441065017283,268.11692708333334,0.0
4 days 05:25:30,3000.0,284.18922507401805,268.11692708333334,0.0
4 days 05:26:00,3000.0,284.2338503274162,268.11692708333334,0.0
4 days 05:26:30,3000.0,284.2779891870708,268.11692708333334,0.0
4 days 05:27:00,3000.0,284.3216110402661,268.11692708333334,0.0
4 days 05:27:30,3000.0,284.3647090450198,268.11692708333334,0.0
4 days 05:28:00,3000.0,284.4072844510689,268.11692708333334,0.0
4 days 05:28:30,3000.0,284.44934132371526,268.11692708333334,0.0
4 days 05:29:00,3000.0,284.4908847604644,268.11692708333334,0.0
4 days 05:29:30,3000.0,284.5319202807098,268.11692708333334,0.0
4 days 05:30:00,3000.0,284.5724533000706,268.15625,0.0
4 days 05:30:30,3000.0,284.6123709779306,268.15625,0.0
4 days 05:31:00,3000.0,284.6518435502031,268.15625,0.0
4 days 05:31:30,3000.0,284.69088370748653,268.15625,0.0
4 days 05:32:00,3000.0,284.7294629249323,268.15625,0.0
4 days 05:32:30,3000.0,284.7675756952612,268.15625,0.0
4 days 05:33:00,3000.0,284.8052242523795,268.15625,0.0
4 days 05:33:30,3000.0,284.84241343957643,268.15625,0.0
4 days 05:34:00,3000.0,284.87914898190746,268.15625,0.0
